aptNm,aptSeq,buildYear,contractTerm,contractType,dealDay,dealMonth,dealYear,deposit,excluUseAr,floor,jibun,monthlyRent,preDeposit,preMonthlyRent,roadnm,roadnmbcd,roadnmbonbun,roadnmbubun,roadnmcd,roadnmseq,roadnmsggcd,sggCd,umdNm,useRRRight,gu_name,lawd_cd,housing_type,transaction_type,query_ym,source_api,offiNm,sggNm,houseType,totalFloorAr,mhouseNm,주소키,위도,경도,검색주소,카카오매칭주소,공식자치구,공식행정동,행정동코드,매핑상태,프로젝트자치구,프로젝트행정동,분석대상여부,공식지역,프로젝트지역
리버힐,29200-36,1992,25.09~27.09,신규,19,8,2025,"8,200",49.86,2,1602-2,0,,,우산로 47,0,00047,00000,3163037,1,12330,12330,우산동,,광산구,12330,아파트,전월세,202508,아파트 전월세,,,,,,광산구|우산동|1602-2|우산로 47|00047|00000,35.1590141808005,126.806285116368,광주광역시 광산구 우산동 1602-2,전남광주통합특별시 광산구 우산로 47,광산구,우산동,1233058000,성공,광산구,우산동,True,광산구 우산동,광산구 우산동
제이지파크,29200-381,2017,25.08~26.08,신규,26,8,2025,500,26.7803,6,879-2,45,,,첨단중앙로106번길 65-16,0,00065,00016,4289610,0,12330,12330,월계동,,광산구,12330,아파트,전월세,202508,아파트 전월세,,,,,,광산구|월계동|879-2|첨단중앙로106번길 65-16|00065|00016,35.2162256263459,126.847012788939,광주광역시 광산구 월계동 879-2,전남광주통합특별시 광산구 첨단중앙로106번길 65-16,광산구,첨단2동,1233062600,성공,북구,첨단2동,True,광산구 첨단2동,북구 첨단2동
아크로시티,29200-360,2016,25.10~27.10,신규,27,8,2025,"9,000",43.8815,7,893-2,0,,,임방울대로826번길 60-3,0,00060,00003,4289555,1,12330,12330,월계동,,광산구,12330,아파트,전월세,202508,아파트 전월세,,,,,,광산구|월계동|893-2|임방울대로826번길 60-3|00060|00003,35.214624599564,126.848263578666,광주광역시 광산구 월계동 893-2,전남광주통합특별시 광산구 임방울대로826번길 60-3,광산구,첨단2동,1233062600,성공,북구,첨단2동,True,광산구 첨단2동,북구 첨단2동
우산동AM-City스카이하이,29200-332,2014,25.09~26.08,신규,30,8,2025,300,20.1947,10,1608-1,35,,,사암로171번길 110,0,00110,00000,4289184,1,12330,12330,우산동,,광산구,12330,아파트,전월세,202508,아파트 전월세,,,,,,광산구|우산동|1608-1|사암로171번길 110|00110|00000,35.1604619203296,126.801483077525,광주광역시 광산구 우산동 1608-1,전남광주통합특별시 광산구 사암로171번길 110,광산구,우산동,1233058000,성공,광산구,우산동,True,광산구 우산동,광산구 우산동
하남주공(2단지),29200-39,1991,25.09~27.09,신규,30,8,2025,300,44.52,13,1571-1,34,,,월곡산정로 12,0,00012,00000,3163042,1,12330,12330,우산동,,광산구,12330,아파트,전월세,202508,아파트 전월세,,,,,,광산구|우산동|1571-1|월곡산정로 12|00012|00000,35.1651071402315,126.803686058,광주광역시 광산구 우산동 1571-1,전남광주통합특별시 광산구 월곡산정로 12,광산구,우산동,1233058000,성공,광산구,우산동,True,광산구 우산동,광산구 우산동
하남주공(2단지),29200-39,1991,25.09~27.09,신규,29,8,2025,400,44.52,4,1571-1,40,,,월곡산정로 12,0,00012,00000,3163042,1,12330,12330,우산동,,광산구,12330,아파트,전월세,202508,아파트 전월세,,,,,,광산구|우산동|1571-1|월곡산정로 12|00012|00000,35.1651071402315,126.803686058,광주광역시 광산구 우산동 1571-1,전남광주통합특별시 광산구 월곡산정로 12,광산구,우산동,1233058000,성공,광산구,우산동,True,광산구 우산동,광산구 우산동
첨단AM-City스카이하이,29200-333,2014,25.09~26.09,신규,20,8,2025,400,19.2584,8,892-17,35,,,월계로 195,0,00195,00000,3163039,1,12330,12330,월계동,,광산구,12330,아파트,전월세,202508,아파트 전월세,,,,,,광산구|월계동|892-17|월계로 195|00195|00000,35.2137095484456,126.847045735636,광주광역시 광산구 월계동 892-17,전남광주통합특별시 광산구 월계로 195,광산구,첨단2동,1233062600,성공,북구,첨단2동,True,광산구 첨단2동,북구 첨단2동
무들에코클래스,29200-323,2014,25.08~26.08,신규,18,8,2025,300,19.9836,8,893-1,35,,,임방울대로826번길 60-5,0,00060,00005,4289555,1,12330,12330,월계동,,광산구,12330,아파트,전월세,202508,아파트 전월세,,,,,,광산구|월계동|893-1|임방울대로826번길 60-5|00060|00005,35.2144820852673,126.847824082744,광주광역시 광산구 월계동 893-1,전남광주통합특별시 광산구 임방울대로826번길 60-5,광산구,첨단2동,1233062600,성공,북구,첨단2동,True,광산구 첨단2동,북구 첨단2동
리버힐,29200-36,1992,25.09~27.09,신규,23,8,2025,500,49.86,1,1602-2,45,,,우산로 47,0,00047,00000,3163037,1,12330,12330,우산동,,광산구,12330,아파트,전월세,202508,아파트 전월세,,,,,,광산구|우산동|1602-2|우산로 47|00047|00000,35.1590141808005,126.806285116368,광주광역시 광산구 우산동 1602-2,전남광주통합특별시 광산구 우산로 47,광산구,우산동,1233058000,성공,광산구,우산동,True,광산구 우산동,광산구 우산동
하남주공(2단지),29200-39,1991,25.08~27.08,신규,6,8,2025,300,44.52,13,1571-1,35,,,월곡산정로 12,0,00012,00000,3163042,1,12330,12330,우산동,,광산구,12330,아파트,전월세,202508,아파트 전월세,,,,,,광산구|우산동|1571-1|월곡산정로 12|00012|00000,35.1651071402315,126.803686058,광주광역시 광산구 우산동 1571-1,전남광주통합특별시 광산구 월곡산정로 12,광산구,우산동,1233058000,성공,광산구,우산동,True,광산구 우산동,광산구 우산동
에이엠시티4차,29200-318,2014,25.09~27.09,신규,28,8,2025,300,22.1404,7,660-7,37,,,첨단중앙로152번길 17-6,0,00017,00006,4289613,1,12330,12330,쌍암동,,광산구,12330,아파트,전월세,202508,아파트 전월세,,,,,,광산구|쌍암동|660-7|첨단중앙로152번길 17-6|00017|00006,35.2193014166222,126.843435669554,광주광역시 광산구 쌍암동 660-7,전남광주통합특별시 광산구 첨단중앙로152번길 17-6,광산구,첨단1동,1233062400,성공,광산구,첨단1동,True,광산구 첨단1동,광산구 첨단1동
첨단AM-City,29200-273,2012,25.08~26.08,신규,11,8,2025,300,19.1513,8,884-2,38,,,첨단중앙로106번길 65-4,0,00065,00004,4289610,1,12330,12330,월계동,,광산구,12330,아파트,전월세,202508,아파트 전월세,,,,,,광산구|월계동|884-2|첨단중앙로106번길 65-4|00065|00004,35.215133360486,126.847005173109,광주광역시 광산구 월계동 884-2,전남광주통합특별시 광산구 첨단중앙로106번길 65-4,광산구,첨단2동,1233062600,성공,북구,첨단2동,True,광산구 첨단2동,북구 첨단2동
무들에코클래스,29200-323,2014,25.08~26.08,신규,9,8,2025,300,19.9836,3,893-1,38,,,임방울대로826번길 60-5,0,00060,00005,4289555,1,12330,12330,월계동,,광산구,12330,아파트,전월세,202508,아파트 전월세,,,,,,광산구|월계동|893-1|임방울대로826번길 60-5|00060|00005,35.2144820852673,126.847824082744,광주광역시 광산구 월계동 893-1,전남광주통합특별시 광산구 임방울대로826번길 60-5,광산구,첨단2동,1233062600,성공,북구,첨단2동,True,광산구 첨단2동,북구 첨단2동
광주첨단엘에이치3단지,29200-424,2020,25.08~27.09,신규,20,8,2025,"2,632",26.97,10,869-2,14,,,임방울대로800번길 11-5,,00011,00005,4289552,0,12330,12330,월계동,,광산구,12330,아파트,전월세,202508,아파트 전월세,,,,,,광산구|월계동|869-2|임방울대로800번길 11-5|00011|00005,35.2172126334807,126.846821692809,광주광역시 광산구 월계동 869-2,전남광주통합특별시 광산구 임방울대로800번길 11-5,광산구,첨단2동,1233062600,성공,북구,첨단2동,True,광산구 첨단2동,북구 첨단2동
제이지파크,29200-381,2017,25.08~26.08,신규,9,8,2025,300,26.7803,9,879-2,45,,,첨단중앙로106번길 65-16,0,00065,00016,4289610,0,12330,12330,월계동,,광산구,12330,아파트,전월세,202508,아파트 전월세,,,,,,광산구|월계동|879-2|첨단중앙로106번길 65-16|00065|00016,35.2162256263459,126.847012788939,광주광역시 광산구 월계동 879-2,전남광주통합특별시 광산구 첨단중앙로106번길 65-16,광산구,첨단2동,1233062600,성공,북구,첨단2동,True,광산구 첨단2동,북구 첨단2동
장자울마을휴먼시아5단지,29200-256,2009,25.09~27.08,갱신,13,8,2025,"2,830",46.9,10,504,15,"2,748",15,풍영로145번길 42,0,00042,00000,4289671,1,12330,12330,흑석동,,광산구,12330,아파트,전월세,202508,아파트 전월세,,,,,,광산구|흑석동|504|풍영로145번길 42|00042|00000,35.1849233891164,126.811481524903,광주광역시 광산구 흑석동 504,전남광주통합특별시 광산구 풍영로145번길 42,광산구,수완동,1233063700,성공,광산구,수완동,True,광산구 수완동,광산구 수완동
첨단도휘에드가2차,29200-350,2015,25.09~26.08,신규,30,8,2025,300,19.69,5,694-70,38,,,월계로 223-20,0,00223,00020,3163039,1,12330,12330,쌍암동,,광산구,12330,아파트,전월세,202508,아파트 전월세,,,,,,광산구|쌍암동|694-70|월계로 223-20|00223|00020,35.2153858800186,126.850509647451,광주광역시 광산구 쌍암동 694-70,전남광주통합특별시 광산구 월계로 223-20,광산구,첨단2동,1233062600,성공,북구,첨단2동,True,광산구 첨단2동,북구 첨단2동
첨단센트럴파크2차,29200-399,2018,25.08~26.08,갱신,20,8,2025,"5,000",47.44,14,676-3,38,"5,000",35,첨단중앙로170번길 87,0,00087,00000,4289614,1,12330,12330,쌍암동,,광산구,12330,아파트,전월세,202508,아파트 전월세,,,,,,광산구|쌍암동|676-3|첨단중앙로170번길 87|00087|00000,35.2209763822162,126.84687920672,광주광역시 광산구 쌍암동 676-3,전남광주통합특별시 광산구 첨단중앙로170번길 87,광산구,첨단1동,1233062400,성공,광산구,첨단1동,True,광산구 첨단1동,광산구 첨단1동
하남주공(2단지),29200-39,1991,25.09~27.09,신규,30,8,2025,300,44.52,13,1571-1,34,,,월곡산정로 12,0,00012,00000,3163042,1,12330,12330,우산동,,광산구,12330,아파트,전월세,202508,아파트 전월세,,,,,,광산구|우산동|1571-1|월곡산정로 12|00012|00000,35.1651071402315,126.803686058,광주광역시 광산구 우산동 1571-1,전남광주통합특별시 광산구 월곡산정로 12,광산구,우산동,1233058000,성공,광산구,우산동,True,광산구 우산동,광산구 우산동
대덕,29200-112,1991,25.08~27.08,신규,15,8,2025,500,49.5,6,1039-5,40,,,사암로118번길 127-6,0,00127,00006,4289180,1,12330,12330,우산동,,광산구,12330,아파트,전월세,202508,아파트 전월세,,,,,,광산구|우산동|1039-5|사암로118번길 127-6|00127|00006,35.1550532048789,126.814845053419,광주광역시 광산구 우산동 1039-5,전남광주통합특별시 광산구 사암로118번길 127-6,광산구,우산동,1233058000,성공,광산구,우산동,True,광산구 우산동,광산구 우산동
에이엠시티센트럴파크,29200-349,2015,25.09~27.09,신규,26,8,2025,"11,700",40.9226,15,676-2,0,,,첨단중앙로182번길 50,,00050,00000,4289616,1,12330,12330,쌍암동,,광산구,12330,아파트,전월세,202508,아파트 전월세,,,,,,광산구|쌍암동|676-2|첨단중앙로182번길 50|00050|00000,35.2215170161494,126.846882804545,광주광역시 광산구 쌍암동 676-2,전남광주통합특별시 광산구 첨단중앙로182번길 50,광산구,첨단1동,1233062400,성공,광산구,첨단1동,True,광산구 첨단1동,광산구 첨단1동
토담휴로스,29200-305,2013,25.08~26.08,신규,11,8,2025,300,19.9163,8,1576-4,35,,,무진대로231번길 13-5,0,00013,00005,4289119,1,12330,12330,우산동,,광산구,12330,아파트,전월세,202508,아파트 전월세,,,,,,광산구|우산동|1576-4|무진대로231번길 13-5|00013|00005,35.1625981868476,126.805739231192,광주광역시 광산구 우산동 1576-4,전남광주통합특별시 광산구 무진대로231번길 13-5,광산구,우산동,1233058000,성공,광산구,우산동,True,광산구 우산동,광산구 우산동
에이엠시티5차,29200-307,2013,25.09~27.09,갱신,14,8,2025,"9,000",33.1446,8,682-1,0,"9,000",,임방울대로825번길 19,0,00019,00000,4289554,1,12330,12330,쌍암동,,광산구,12330,아파트,전월세,202508,아파트 전월세,,,,,,광산구|쌍암동|682-1|임방울대로825번길 19|00019|00000,35.2187157362366,126.847688221979,광주광역시 광산구 쌍암동 682-1,전남광주통합특별시 광산구 임방울대로825번길 19,광산구,첨단1동,1233062400,성공,광산구,첨단1동,True,광산구 첨단1동,광산구 첨단1동
송정뜰안애,29200-325,2014,25.08~26.08,신규,26,8,2025,300,16.8123,6,754-2,33,,,광산로 77-3,0,00077,00003,3163002,1,12330,12330,송정동,,광산구,12330,아파트,전월세,202508,아파트 전월세,,,,,,광산구|송정동|754-2|광산로 77-3|00077|00003,35.1414890898644,126.798894591867,광주광역시 광산구 송정동 754-2,전남광주통합특별시 광산구 광산로 77-3,광산구,송정1동,1233051500,성공,광산구,송정1동,True,광산구 송정1동,광산구 송정1동
윤진리안채,29200-391,2017,25.08~26.08,신규,18,8,2025,500,28.695,13,694-74,50,,,첨단강변로99번길 21,0,00021,00000,4289601,0,12330,12330,쌍암동,,광산구,12330,아파트,전월세,202508,아파트 전월세,,,,,,광산구|쌍암동|694-74|첨단강변로99번길 21|00021|00000,35.2151862774642,126.851132647598,광주광역시 광산구 쌍암동 694-74,전남광주통합특별시 광산구 첨단강변로99번길 21,광산구,첨단2동,1233062600,성공,북구,첨단2동,True,광산구 첨단2동,북구 첨단2동
한양에드가302동,29200-309,2013,25.08~26.08,신규,26,8,2025,500,25.6308,8,694-115,43,,,월계로 223-17,0,00223,00017,3163039,2,12330,12330,쌍암동,,광산구,12330,아파트,전월세,202508,아파트 전월세,,,,,,광산구|쌍암동|694-115|월계로 223-17|00223|00017,35.2149023369798,126.849588941863,광주광역시 광산구 쌍암동 694-115,전남광주통합특별시 광산구 월계로 223-17,광산구,첨단2동,1233062600,성공,북구,첨단2동,True,광산구 첨단2동,북구 첨단2동
에이엠시티센트럴파크,29200-349,2015,25.09~26.11,신규,14,8,2025,"1,000",40.9226,8,676-2,60,,,첨단중앙로182번길 50,,00050,00000,4289616,1,12330,12330,쌍암동,,광산구,12330,아파트,전월세,202508,아파트 전월세,,,,,,광산구|쌍암동|676-2|첨단중앙로182번길 50|00050|00000,35.2215170161494,126.846882804545,광주광역시 광산구 쌍암동 676-2,전남광주통합특별시 광산구 첨단중앙로182번길 50,광산구,첨단1동,1233062400,성공,광산구,첨단1동,True,광산구 첨단1동,광산구 첨단1동
한양에드가301동,29200-299,2013,25.08~26.08,신규,23,8,2025,300,26.36,4,694-129,39,,,월계로 223-19,0,00223,00019,3163039,2,12330,12330,쌍암동,,광산구,12330,아파트,전월세,202508,아파트 전월세,,,,,,광산구|쌍암동|694-129|월계로 223-19|00223|00019,35.2151182256209,126.849673772732,광주광역시 광산구 쌍암동 694-129,전남광주통합특별시 광산구 월계로 223-19,광산구,첨단2동,1233062600,성공,북구,첨단2동,True,광산구 첨단2동,북구 첨단2동
한양에드가301동,29200-299,2013,25.08~27.08,신규,1,8,2025,"4,800",26.36,7,694-129,0,,,월계로 223-19,0,00223,00019,3163039,2,12330,12330,쌍암동,,광산구,12330,아파트,전월세,202508,아파트 전월세,,,,,,광산구|쌍암동|694-129|월계로 223-19|00223|00019,35.2151182256209,126.849673772732,광주광역시 광산구 쌍암동 694-129,전남광주통합특별시 광산구 월계로 223-19,광산구,첨단2동,1233062600,성공,북구,첨단2동,True,광산구 첨단2동,북구 첨단2동
제이지파크,29200-381,2017,25.08~26.08,신규,17,8,2025,500,26.7803,10,879-2,45,,,첨단중앙로106번길 65-16,0,00065,00016,4289610,0,12330,12330,월계동,,광산구,12330,아파트,전월세,202508,아파트 전월세,,,,,,광산구|월계동|879-2|첨단중앙로106번길 65-16|00065|00016,35.2162256263459,126.847012788939,광주광역시 광산구 월계동 879-2,전남광주통합특별시 광산구 첨단중앙로106번길 65-16,광산구,첨단2동,1233062600,성공,북구,첨단2동,True,광산구 첨단2동,북구 첨단2동
에이엠시티4차,29200-318,2014,25.09~26.09,신규,31,8,2025,500,22.1404,4,660-7,40,,,첨단중앙로152번길 17-6,0,00017,00006,4289613,1,12330,12330,쌍암동,,광산구,12330,아파트,전월세,202508,아파트 전월세,,,,,,광산구|쌍암동|660-7|첨단중앙로152번길 17-6|00017|00006,35.2193014166222,126.843435669554,광주광역시 광산구 쌍암동 660-7,전남광주통합특별시 광산구 첨단중앙로152번길 17-6,광산구,첨단1동,1233062400,성공,광산구,첨단1동,True,광산구 첨단1동,광산구 첨단1동
