"□ 본 서비스에서 제공하는 정보는 법적인 효력이 없으므로 참고용으로만 활용하시기 바랍니다."
"□ 신고정보가 실시간 변경, 해제되어 제공시점에 따라 공개건수 및 내용이 상이할 수 있는 점 참고하시기 바랍니다."
"□ 본 자료는 계약일 기준입니다. (※ 7월 계약, 8월 신고건 → 7월 거래건으로  제공)"
"□ 통계자료 활용시에는 수치가 왜곡될 수 있으니 참고자료로만 활용하시기  바라며,  외부 공개시에는 반드시 신고일 기준으로 집계되는 공식통계를 이용하여 주시기 바랍니다."
""
"* 국토교통부 실거래가 공개시스템의 궁금하신 점이나 문의사항은 콜센터 1533-2949로 연락 주시기 바랍니다."
"□ 검색조건"
"계약일자 : 2025-01-01 ~ 2025-12-31"
"실거래구분 : 오피스텔(전월세)"
"주소구분 : 지번주소"
"시도 : 전남광주통합특별시"
"시군구 : 전체"
"읍면동 : 전체"
"면적 : 전체"
"금액선택 : 전체"
"NO","시군구","번지","본번","부번","단지명","전월세구분","전용면적(㎡)","계약년월","계약일","보증금(만원)","월세금(만원)","층","건축년도","도로명","계약기간","계약구분","갱신요구권 사용","종전계약 보증금(만원)","종전계약 월세(만원)"
"1557","전남광주통합특별시 서구 쌍촌동","948-33","0948","0033","(948-33)","월세","38.6100","202510","21","500","65","7","2020","상무대로 975","202510~202610","신규","-","",""
"1558","전남광주통합특별시 서구 쌍촌동","968-3","0968","0003","에드가리움 2차","월세","27.3600","202510","21","300","39","2","2016","상무민주로 10","202511~202611","신규","-","",""
"1559","전남광주통합특별시 목포시 상동","955-8","0955","0008","우진펠레스2","월세","32.0800","202510","21","200","33","5","2003","입암로42번길 27","202510~202610","신규","-","",""
"1560","전남광주통합특별시 광산구 쌍암동","689-5","0689","0005","(689-5)","월세","36.2700","202510","21","500","42","9","2014","임방울대로825번길 60-26","202510~202610","신규","-","",""
"1561","전남광주통합특별시 북구 신용동","860","0860","0000","첨단2지구 대성베르힐","월세","49.1200","202510","21","13,000","15","9","2021","첨단연신로 100","202511~202711","신규","-","",""
"1562","전남광주통합특별시 무안군 삼향읍 남악리","2116","2116","0000","남악도휘에드가5차오피스텔","월세","59.2800","202510","21","500","65","15","2015","남악3로82번가길 37","202510~202710","신규","-","",""
"1563","전남광주통합특별시 목포시 상동","786-2","0786","0002","성광오피스텔","전세","41.0900","202510","21","4,000","0","3","2004","하당로241번길 12","202511~202711","신규","-","",""
"1564","전남광주통합특별시 서구 치평동","1238-1","1238","0001","광주대우디오빌","월세","28.2300","202510","21","300","40","19","2006","시청로 41","202510~202610","신규","-","",""
"1565","전남광주통합특별시 서구 농성동","417-36","0417","0036","어반센트럴","월세","49.3700","202510","20","500","75","15","2021","죽봉대로 62","202510~202608","신규","-","",""
"1566","전남광주통합특별시 나주시 빛가람동","204-1","0204","0001","휴로스센트럴 오피스텔","월세","30.7700","202510","20","1,000","45","5","2020","상야3길 17","202511~202605","갱신","-","1,000","43"
"1567","전남광주통합특별시 나주시 빛가람동","279-4","0279","0004","광주전남혁신도시 포레루체오피스텔","월세","26.4800","202510","20","300","38","12","2015","그린로 379","202510~202611","신규","-","",""
"1568","전남광주통합특별시 서구 쌍촌동","971-12","0971","0012","상무 모아 미래도 레이크","월세","49.5600","202510","20","3,000","90","10","","상무민주로5번길 21","202510~202710","신규","-","",""
"1569","전남광주통합특별시 남구 주월동","957-1","0957","0001","주월동 홀리어스 오피스텔","월세","25.7000","202510","20","500","53","7","2020","대남대로 219","202510~202710","신규","-","",""
"1570","전남광주통합특별시 서구 치평동","1210-3","1210","0003","샌트럴시티오피스텔","월세","23.6800","202510","20","300","40","14","2016","시청로 77","202510~202610","신규","-","",""
"1571","전남광주통합특별시 북구 오치동","856-12","0856","0012","선일사랑채","월세","53.9700","202510","20","1,000","60","4","2022","서하로183번길 50","202511~202711","신규","-","",""
"1572","전남광주통합특별시 북구 중흥동","710-25","0710","0025","(710-25)","월세","25.5800","202510","20","300","45","2","2013","경양로 149-1","202510~202610","신규","-","",""
"1573","전남광주통합특별시 여수시 웅천동","1806-1","1806","0001","여수 웅천캐슬스타","월세","37.6100","202510","20","500","55","1","2022","웅천로 371","202510~202610","신규","-","",""
"1574","전남광주통합특별시 남구 주월동","957-1","0957","0001","주월동 홀리어스 오피스텔","월세","25.7000","202510","20","1,000","60","8","2020","대남대로 219","202510~202710","신규","-","",""
"1575","전남광주통합특별시 동구 서석동","70","0070","0000","고운 디아르떼 문화전당","전세","29.5300","202510","20","11,040","0","12","2025","문화전당로26번길 12","202510~202708","신규","-","",""
"1576","전남광주통합특별시 광산구 쌍암동","685-9","0685","0009","로얄오피스텔","월세","30.8100","202510","20","500","35","5","2003","임방울대로825번길 22-15","202510~202610","신규","-","",""
"1577","전남광주통합특별시 서구 쌍촌동","968-3","0968","0003","에드가리움 2차","월세","27.3600","202510","20","200","40","3","2016","상무민주로 10","202510~202610","신규","-","",""
"1578","전남광주통합특별시 동구 서석동","70","0070","0000","고운 디아르떼 문화전당","전세","27.8000","202510","20","10,440","0","12","2025","문화전당로26번길 12","202510~202708","신규","-","",""
"1579","전남광주통합특별시 남구 주월동","1328","1328","0000","남구주월 골드클래스 어반시티","전세","65.0900","202510","20","17,100","0","8","2021","서문대로812번길 4-8","202510~202610","신규","-","",""
"1580","전남광주통합특별시 광산구 월계동","893-1","0893","0001","무들 에코클래스","월세","25.2400","202510","20","300","36","5","2014","임방울대로826번길 60-5","202510~202610","신규","-","",""
"1581","전남광주통합특별시 동구 서석동","70","0070","0000","고운 디아르떼 문화전당","전세","29.5300","202510","20","11,040","0","6","2025","문화전당로26번길 12","202511~202708","신규","-","",""
"1582","전남광주통합특별시 광산구 송정동","859-3","0859","0003","현대디에코1차","월세","31.1400","202510","20","2,000","30","14","2016","송정로16번길 8","202510~202710","신규","-","",""
"1583","전남광주통합특별시 북구 신안동","13-3","0013","0003","(13-3)","월세","23.0100","202510","20","100","45","6","2022","무등로218번길 61","202511~202606","신규","-","",""
"1584","전남광주통합특별시 서구 치평동","1203-1","1203","0001","중흥에스-클래스스카이31","월세","29.9400","202510","20","500","45","17","2014","시청로 97","202510~202610","신규","-","",""
"1585","전남광주통합특별시 동구 수기동","92","0092","0000","아트시티 리버파크 모아미래도","월세","24.8500","202510","20","500","50","23","2021","천변우로 361-15","202511~202611","신규","-","",""
"1586","전남광주통합특별시 광산구 지죽동","764","0764","0000","광산엘리체 레이크시티","월세","84.9800","202510","19","1,000","80","21","2022","용동길63번길 31","202511~202711","신규","-","",""
"1587","전남광주통합특별시 동구 불로동","135","0135","0000","엘크루에스아이타워","전세","25.2700","202510","19","11,000","0","14","2023","문화전당로35번길 24","202510~202710","신규","-","",""
"1588","전남광주통합특별시 서구 쌍촌동","956-54","0956","0054","(956-54)","월세","27.0000","202510","18","300","48","10","2021","상무대로955번길 1","202510~202610","신규","-","",""
"1589","전남광주통합특별시 광산구 우산동","1589-3","1589","0003","우산동 한국아델리움 앤 중해마루힐","전세","49.2500","202510","18","12,500","0","3","2018","무진대로 278-11","202511~202711","신규","-","",""
"1590","전남광주통합특별시 나주시 빛가람동","197","0197","0000","중흥에스-클래스메가티움1차","월세","28.4200","202510","18","300","40","8","2014","상야2길 7","202510~202610","신규","-","",""
"1591","전남광주통합특별시 광산구 쌍암동","676-3","0676","0003","첨단센트럴파크2차","월세","49.2400","202510","18","1,000","60","4","2018","첨단중앙로170번길 87","202510~202610","신규","-","",""
"1592","전남광주통합특별시 무안군 삼향읍 남악리","2116","2116","0000","남악도휘에드가5차오피스텔","월세","59.2800","202510","18","2,000","55","15","2015","남악3로82번가길 37","202511~202611","신규","-","",""
"1593","전남광주통합특별시 영광군 영광읍 녹사리","28","0028","0000","오피스텔 지수","월세","19.9400","202510","18","500","36","4","2022","옥당로 101","202510~202610","신규","-","",""
"1594","전남광주통합특별시 광산구 송정동","845-10","0845","0010","송정역 한국아델리움 더 씨티","월세","49.2100","202510","18","2,000","60","12","2021","송정로15번길 27","202510~202610","신규","-","",""
"1595","전남광주통합특별시 나주시 빛가람동","279-4","0279","0004","광주전남혁신도시 포레루체오피스텔","월세","26.4800","202510","18","300","38","9","2015","그린로 379","202510~202610","신규","-","",""
"1596","전남광주통합특별시 서구 치평동","1230","1230","0000","상무 대라수 오피스텔","월세","23.6100","202510","18","500","53","17","2023","시청로 60","202510~202610","신규","-","",""
"1597","전남광주통합특별시 광산구 쌍암동","657-5","0657","0005","첨단 한국아델리움 메트로시티","월세","50.9800","202510","18","1,000","80","16","2022","임방울대로 773","202601~202701","신규","-","",""
"1598","전남광주통합특별시 광산구 쌍암동","694-106","0694","0106","쌍암동 미르채 리버파크 오피스텔","전세","23.7400","202510","18","10,000","0","12","2021","월계로 235-8","202512~202711","신규","-","",""
"1599","전남광주통합특별시 여수시 덕충동","2037-4","2037","0004","오션블루 오피스텔","월세","29.4500","202510","18","300","55","8","2018","덕충안길 92","202510~202610","신규","-","",""
"1600","전남광주통합특별시 서구 쌍촌동","1006-18","1006","0018","에드가리움 1차","월세","27.3600","202510","18","300","40","13","2015","상무대로 882","202510~202610","신규","-","",""
"1601","전남광주통합특별시 서구 쌍촌동","968-3","0968","0003","에드가리움 2차","월세","27.3600","202510","18","300","40","5","2016","상무민주로 10","202511~202610","신규","-","",""
"1602","전남광주통합특별시 서구 쌍촌동","982-15","0982","0015","모아미래도스카이뷰","전세","39.6800","202510","18","13,300","0","12","2021","상무대로 894","202512~202712","신규","-","",""
"1603","전남광주통합특별시 광산구 쌍암동","694-99","0694","0099","상상포레스트","월세","72.1500","202510","17","2,000","85","11","2019","첨단강변로87번길 20","202511~202611","신규","-","",""
"1604","전남광주통합특별시 목포시 상동","927-3","0927","0003","홍익인간오피스텔","월세","28.1000","202510","17","300","35","7","2008","삼각로 22","202510~202610","신규","-","",""
"1605","전남광주통합특별시 서구 쌍촌동","982-15","0982","0015","모아미래도스카이뷰","전세","29.4100","202510","17","10,000","0","6","2021","상무대로 894","202511~202711","갱신","-","11,500","0"
"1606","전남광주통합특별시 남구 서동","224","0224","0000","서정오피스텔","월세","61.8000","202510","17","500","55","7","2001","중앙로 96","202510~202610","신규","-","",""
"1607","전남광주통합특별시 남구 봉선동","1095","1095","0000","에이치알아팰리스","전세","84.9000","202510","17","26,000","0","20","2017","제석로 104","202512~202712","신규","-","",""
"1608","전남광주통합특별시 동구 서석동","70","0070","0000","고운 디아르떼 문화전당","월세","27.8000","202510","17","10,440","10","5","2025","문화전당로26번길 12","202511~202711","신규","-","",""
"1609","전남광주통합특별시 동구 서석동","70","0070","0000","고운 디아르떼 문화전당","전세","27.8000","202510","17","10,440","0","5","2025","문화전당로26번길 12","202512~202712","신규","-","",""
"1610","전남광주통합특별시 동구 서석동","70","0070","0000","고운 디아르떼 문화전당","전세","27.8000","202510","17","10,440","0","9","2025","문화전당로26번길 12","202511~202708","신규","-","",""
"1611","전남광주통합특별시 동구 서석동","70","0070","0000","고운 디아르떼 문화전당","월세","27.8000","202510","17","10,440","10","15","2025","문화전당로26번길 12","202511~202711","신규","-","",""
"1612","전남광주통합특별시 무안군 삼향읍 남악리","2118","2118","0000","남악도휘에드가6차오피스텔","전세","29.6400","202510","17","4,000","0","2","2015","남악3로82번가길 45","202511~202701","신규","-","",""
