"□ 본 서비스에서 제공하는 정보는 법적인 효력이 없으므로 참고용으로만 활용하시기 바랍니다."
"□ 신고정보가 실시간 변경, 해제되어 제공시점에 따라 공개건수 및 내용이 상이할 수 있는 점 참고하시기 바랍니다."
"□ 본 자료는 계약일 기준입니다. (※ 7월 계약, 8월 신고건 → 7월 거래건으로  제공)"
"□ 통계자료 활용시에는 수치가 왜곡될 수 있으니 참고자료로만 활용하시기  바라며,  외부 공개시에는 반드시 신고일 기준으로 집계되는 공식통계를 이용하여 주시기 바랍니다."
""
"* 국토교통부 실거래가 공개시스템의 궁금하신 점이나 문의사항은 콜센터 1533-2949로 연락 주시기 바랍니다."
"□ 검색조건"
"계약일자 : 2024-01-01 ~ 2024-12-31"
"실거래구분 : 아파트(전월세)"
"주소구분 : 지번주소"
"시도 : 전남광주통합특별시"
"시군구 : 전체"
"읍면동 : 전체"
"면적 : 전체"
"금액선택 : 전체"
"NO","시군구","번지","본번","부번","단지명","전월세구분","전용면적(㎡)","계약년월","계약일","보증금(만원)","월세금(만원)","층","건축년도","도로명","계약기간","계약구분","갱신요구권 사용","종전계약 보증금(만원)","종전계약 월세(만원)","주택유형"
"4085","전남광주통합특별시 화순군 화순읍 벽라리","601","0601","0000","화순삼일파라뷰에듀시티","전세","84.9061","202412","05","19,425","0","4","2021","오성로 485","-","-","-","","","아파트"
"4086","전남광주통합특별시 나주시 금천면 석전리","619","0619","0000","빛가람코오롱하늘채","월세","59.9635","202412","05","1,000","75","7","2022","천석길 35","202412~202612","신규","-","","","아파트"
"4087","전남광주통합특별시 광산구 소촌동","185-7","0185","0007","더뷰","전세","18.8397","202412","05","6,700","0","8","2016","용아로 145","202412~202612","갱신","-","7,800","0","아파트"
"4088","전남광주통합특별시 화순군 화순읍 대리","935","0935","0000","화순광신프로그레스","전세","72.9388","202412","05","14,566","0","4","2015","대리길 41","-","-","-","","","아파트"
"4089","전남광주통합특별시 화순군 화순읍 대리","935","0935","0000","화순광신프로그레스","전세","84.9884","202412","05","17,228","0","11","2015","대리길 41","-","-","-","","","아파트"
"4090","전남광주통합특별시 화순군 화순읍 대리","935","0935","0000","화순광신프로그레스","전세","62.8395","202412","05","12,245","0","19","2015","대리길 41","-","-","-","","","아파트"
"4091","전남광주통합특별시 화순군 화순읍 대리","935","0935","0000","화순광신프로그레스","전세","62.8395","202412","05","12,245","0","10","2015","대리길 41","-","-","-","","","아파트"
"4092","전남광주통합특별시 화순군 화순읍 대리","935","0935","0000","화순광신프로그레스","전세","72.3825","202412","05","14,679","0","18","2015","대리길 41","-","-","-","","","아파트"
"4093","전남광주통합특별시 화순군 화순읍 대리","935","0935","0000","화순광신프로그레스","전세","62.8395","202412","05","12,245","0","16","2015","대리길 41","-","-","-","","","아파트"
"4094","전남광주통합특별시 화순군 화순읍 대리","935","0935","0000","화순광신프로그레스","전세","62.8395","202412","05","12,245","0","8","2015","대리길 41","-","-","-","","","아파트"
"4095","전남광주통합특별시 화순군 화순읍 대리","935","0935","0000","화순광신프로그레스","전세","72.9388","202412","05","14,566","0","16","2015","대리길 41","-","-","-","","","아파트"
"4096","전남광주통합특별시 화순군 화순읍 대리","935","0935","0000","화순광신프로그레스","전세","84.9884","202412","05","17,228","0","17","2015","대리길 41","-","-","-","","","아파트"
"4097","전남광주통합특별시 화순군 화순읍 대리","935","0935","0000","화순광신프로그레스","전세","62.8395","202412","05","12,245","0","14","2015","대리길 41","-","-","-","","","아파트"
"4098","전남광주통합특별시 화순군 화순읍 대리","935","0935","0000","화순광신프로그레스","전세","84.9884","202412","05","17,228","0","3","2015","대리길 41","-","-","-","","","아파트"
"4099","전남광주통합특별시 화순군 화순읍 대리","935","0935","0000","화순광신프로그레스","전세","72.3825","202412","05","14,679","0","13","2015","대리길 41","-","-","-","","","아파트"
"4100","전남광주통합특별시 화순군 화순읍 대리","935","0935","0000","화순광신프로그레스","전세","84.9884","202412","05","17,228","0","19","2015","대리길 41","-","-","-","","","아파트"
"4101","전남광주통합특별시 화순군 화순읍 대리","935","0935","0000","화순광신프로그레스","전세","62.8395","202412","05","12,245","0","3","2015","대리길 41","-","-","-","","","아파트"
"4102","전남광주통합특별시 화순군 화순읍 대리","935","0935","0000","화순광신프로그레스","전세","72.9388","202412","05","14,566","0","6","2015","대리길 41","-","-","-","","","아파트"
"4103","전남광주통합특별시 화순군 화순읍 대리","935","0935","0000","화순광신프로그레스","전세","72.9388","202412","05","14,566","0","7","2015","대리길 41","-","-","-","","","아파트"
"4104","전남광주통합특별시 화순군 화순읍 대리","935","0935","0000","화순광신프로그레스","전세","62.8395","202412","05","12,245","0","10","2015","대리길 41","-","-","-","","","아파트"
"4105","전남광주통합특별시 영암군 삼호읍 용앙리","1736","1736","0000","용앙휴먼시아","월세","36.5200","202412","05","1,301","10","13","2009","삼호중앙로 214","202501~202612","갱신","-","0","9","아파트"
"4106","전남광주통합특별시 순천시 해룡면 상삼리","694","0694","0000","청솔2","전세","56.4000","202412","05","8,800","0","6","2001","대석길 98","202501~202701","신규","-","","","아파트"
"4107","전남광주통합특별시 영암군 삼호읍 용앙리","1742","1742","0000","영암삼호렉시안","전세","59.9917","202412","05","7,166","0","2","2014","대불주거로 55-30","202502~202602","갱신","-","7,166","0","아파트"
"4108","전남광주통합특별시 장흥군 장흥읍 건산리","823","0823","0000","정하에코하임","전세","84.9516","202412","05","24,900","0","16","2024","용두1길 23","202412~202812","신규","-","","","아파트"
"4109","전남광주통합특별시 화순군 화순읍 대리","935","0935","0000","화순광신프로그레스","전세","72.9388","202412","05","14,566","0","10","2015","대리길 41","-","-","-","","","아파트"
"4110","전남광주통합특별시 화순군 화순읍 대리","935","0935","0000","화순광신프로그레스","전세","62.8395","202412","05","12,245","0","3","2015","대리길 41","-","-","-","","","아파트"
"4111","전남광주통합특별시 순천시 해룡면 상삼리","657","0657","0000","부영3","월세","60.0000","202412","05","6,878","11","8","1995","기적의도서관길 90","202412~202512","갱신","사용","6,704","11","아파트"
"4112","전남광주통합특별시 화순군 화순읍 대리","935","0935","0000","화순광신프로그레스","전세","62.8395","202412","05","12,245","0","16","2015","대리길 41","-","-","-","","","아파트"
"4113","전남광주통합특별시 완도군 완도읍 군내리","363-74","0363","0074","베이스포트아파트","월세","45.9979","202412","05","500","60","6","2021","중앙길 30","202412~202512","신규","-","","","아파트"
"4114","전남광주통합특별시 화순군 화순읍 대리","935","0935","0000","화순광신프로그레스","전세","72.9388","202412","05","14,566","0","3","2015","대리길 41","-","-","-","","","아파트"
"4115","전남광주통합특별시 화순군 화순읍 대리","935","0935","0000","화순광신프로그레스","전세","72.9388","202412","05","14,566","0","12","2015","대리길 41","-","-","-","","","아파트"
"4116","전남광주통합특별시 화순군 화순읍 대리","935","0935","0000","화순광신프로그레스","전세","72.3825","202412","05","14,679","0","12","2015","대리길 41","-","-","-","","","아파트"
"4117","전남광주통합특별시 화순군 화순읍 대리","935","0935","0000","화순광신프로그레스","전세","72.3825","202412","05","14,179","0","1","2015","대리길 41","-","-","-","","","아파트"
"4118","전남광주통합특별시 화순군 화순읍 대리","935","0935","0000","화순광신프로그레스","전세","72.9388","202412","05","14,566","0","10","2015","대리길 41","-","-","-","","","아파트"
"4119","전남광주통합특별시 화순군 화순읍 대리","935","0935","0000","화순광신프로그레스","전세","62.8395","202412","05","12,245","0","17","2015","대리길 41","201512~202512","갱신","-","12,100","0","아파트"
"4120","전남광주통합특별시 화순군 화순읍 대리","935","0935","0000","화순광신프로그레스","전세","72.9388","202412","05","14,566","0","5","2015","대리길 41","-","-","-","","","아파트"
"4121","전남광주통합특별시 화순군 화순읍 대리","935","0935","0000","화순광신프로그레스","전세","72.3825","202412","05","14,679","0","11","2015","대리길 41","-","-","-","","","아파트"
"4122","전남광주통합특별시 화순군 화순읍 대리","935","0935","0000","화순광신프로그레스","전세","62.8395","202412","05","12,245","0","17","2015","대리길 41","-","-","-","","","아파트"
"4123","전남광주통합특별시 화순군 화순읍 대리","935","0935","0000","화순광신프로그레스","전세","62.8395","202412","05","12,245","0","18","2015","대리길 41","-","-","-","","","아파트"
"4124","전남광주통합특별시 화순군 화순읍 대리","935","0935","0000","화순광신프로그레스","전세","62.8395","202412","05","12,245","0","20","2015","대리길 41","-","-","-","","","아파트"
"4125","전남광주통합특별시 화순군 화순읍 대리","935","0935","0000","화순광신프로그레스","전세","62.8395","202412","05","12,245","0","19","2015","대리길 41","-","-","-","","","아파트"
"4126","전남광주통합특별시 고흥군 도양읍 봉암리","3955","3955","0000","녹동승원팰리체시그니처아파트","월세","84.9440","202412","05","7,000","50","1","2023","번영1길 14","202502~202702","신규","-","","","아파트"
"4127","전남광주통합특별시 광양시 광양읍 덕례리","1847","1847","0000","덕진광양의봄플러스아파트","월세","75.3203","202412","05","15,500","5","7","2021","덕산4길 86","202412~202910","신규","-","","","아파트"
"4128","전남광주통합특별시 장흥군 장흥읍 건산리","823","0823","0000","정하에코하임","전세","84.9516","202412","05","24,900","0","10","2024","용두1길 23","202412~202812","신규","-","","","아파트"
"4129","전남광주통합특별시 순천시 해룡면 상삼리","657","0657","0000","부영3","월세","60.0000","202412","05","6,748","11","9","1995","기적의도서관길 90","202411~202511","신규","-","","","아파트"
"4130","전남광주통합특별시 순천시 해룡면 상삼리","661","0661","0000","부영6","전세","60.0000","202412","05","8,559","0","7","1995","장선배기길 272","202412~202512","신규","-","","","아파트"
"4131","전남광주통합특별시 순천시 해룡면 상삼리","691","0691","0000","청솔1","전세","56.4000","202412","05","8,300","0","11","2001","장선배기길 284","202501~202701","신규","-","","","아파트"
"4132","전남광주통합특별시 화순군 화순읍 대리","935","0935","0000","화순광신프로그레스","전세","72.9388","202412","05","14,566","0","16","2015","대리길 41","-","-","-","","","아파트"
"4133","전남광주통합특별시 장성군 장성읍 수산리","504","0504","0000","장성수산LH1단지","월세","27.3800","202412","05","691","13","5","2022","수산3길 7","202502~202701","갱신","-","671","13","아파트"
"4134","전남광주통합특별시 장흥군 장흥읍 건산리","823","0823","0000","정하에코하임","전세","84.9516","202412","05","24,600","0","2","2024","용두1길 23","202412~202812","신규","-","","","아파트"
"4135","전남광주통합특별시 순천시 해룡면 상삼리","694","0694","0000","청솔2","전세","56.4000","202412","05","8,800","0","6","2001","대석길 98","202501~202701","신규","-","","","아파트"
"4136","전남광주통합특별시 광양시 광양읍 용강리","893","0893","0000","창덕에버빌2단지","월세","84.7600","202412","05","2,000","50","13","2001","용강1길 12","202501~202701","신규","-","","","아파트"
"4137","전남광주통합특별시 화순군 화순읍 신기리","405-3","0405","0003","부영6","전세","49.9200","202412","05","4,470","0","8","1998","광덕로 215","202412~202512","신규","-","","","아파트"
"4138","전남광주통합특별시 화순군 화순읍 만연리","243","0243","0000","부영3","전세","49.9200","202412","05","4,439","0","8","1997","광덕로 180","-","-","-","","","아파트"
"4139","전남광주통합특별시 장흥군 장흥읍 건산리","823","0823","0000","정하에코하임","전세","84.9516","202412","05","24,900","0","7","2024","용두1길 23","202412~202812","신규","-","","","아파트"
